bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,price
3.0,3.25,3620,4000,2.0,3,1015000.0
4.0,3.75,5070,60123,2.0,3,1100000.0
3.0,1.75,1570,8750,1.0,3,240000.0
4.0,1.75,2080,7200,1.0,4,198000.0
4.0,2.5,2230,8624,1.0,4,565000.0
5.0,3.0,3420,18129,2.0,3,1195000.0
8.0,2.75,2790,6695,1.0,3,340000.0
4.0,2.5,3150,4203,2.0,3,815000.0
4.0,3.25,3930,10929,2.0,3,1875000.0
5.0,3.0,2190,4900,2.0,5,588000.0
4.0,2.5,1890,6962,2.0,3,280500.0
4.0,2.0,1900,76877,1.0,3,390000.0
2.0,1.5,1930,3521,2.0,3,509000.0
3.0,2.5,3316,11447,2.0,3,490600.0
3.0,1.5,1380,4500,1.0,5,650000.0
3.0,4.0,2080,2250,3.0,3,715000.0
3.0,1.0,1240,5000,1.5,5,529950.0
3.0,1.0,1020,8610,1.0,5,265000.0
3.0,2.0,2360,4800,2.0,3,1755000.0
3.0,2.5,2780,33503,1.5,4,1140000.0
3.0,2.0,2300,13418,1.0,3,610000.0
4.0,2.5,2020,4350,2.0,5,554729.0
5.0,1.75,1840,10453,1.0,3,395000.0
3.0,1.0,1390,4814,1.5,3,341000.0
4.0,2.25,2060,11385,1.0,4,264500.0
4.0,2.75,2640,35070,1.5,3,395000.0
3.0,2.25,1980,10115,1.0,3,640000.0
3.0,1.5,1810,5080,1.0,3,430000.0
4.0,2.5,1700,9000,1.0,5,410000.0
4.0,1.0,1200,6000,1.5,3,220000.0
4.0,3.25,2980,3600,2.0,3,1625000.0
2.0,2.75,1350,1252,2.0,3,405500.0
4.0,2.5,2360,10000,1.0,3,633000.0
2.0,1.0,1190,6200,1.0,3,295950.0
4.0,5.0,4110,43560,2.0,4,1042031.0
4.0,2.5,2800,10786,1.0,3,605000.0
2.0,1.5,920,1598,2.0,3,255000.0
3.0,1.75,1530,8000,2.0,3,474000.0
2.0,1.0,860,5040,1.0,3,370000.0
3.0,2.5,1520,3593,2.0,3,288000.0
2.0,0.75,660,5240,1.0,4,100000.0
5.0,2.5,3580,8921,2.0,3,1150000.0
5.0,2.25,3000,13899,2.0,4,600000.0
5.0,3.25,2740,9629,1.0,5,515000.0
4.0,2.5,2040,5523,2.0,3,345000.0
6.0,2.75,2520,54160,2.0,3,975000.0
3.0,2.0,2470,8800,2.0,3,850000.0
3.0,2.5,1930,1348,2.0,3,439990.0
3.0,2.5,2950,10254,2.0,3,554950.0
3.0,2.5,2610,6405,2.0,3,605000.0
3.0,1.75,1630,1526,3.0,3,609000.0
3.0,1.5,1400,1022,3.0,3,425000.0
2.0,1.75,1410,1005,1.5,3,399900.0
4.0,3.5,4370,10860,2.0,3,1025000.0
4.0,4.25,5010,19412,2.0,3,2351956.0
4.0,3.0,2590,6160,2.0,3,519995.0
3.0,1.5,1300,7200,1.0,5,625000.0
3.0,2.5,2320,7609,2.0,3,600000.0
4.0,2.5,2700,4275,2.0,3,1200000.0
4.0,2.25,2920,6513,2.0,4,1738000.0
4.0,3.0,3130,5700,1.5,3,671000.0
3.0,1.75,1470,4950,1.0,3,459500.0
3.0,2.5,1540,1326,3.0,3,499000.0
4.0,2.5,3160,4620,1.5,3,1280000.0
3.0,1.75,1480,7700,1.0,3,395000.0
5.0,2.75,3595,5639,2.0,3,861990.0
2.0,1.0,1190,4440,1.0,3,382500.0
4.0,2.25,2340,217014,1.0,4,404950.0
3.0,1.75,1320,2500,1.0,3,530000.0
2.0,1.0,1190,27007,1.0,4,195000.0
4.0,2.25,2350,18600,2.0,4,747500.0
3.0,1.0,1100,8560,1.0,3,199990.0
4.0,1.0,1660,4704,1.5,3,548800.0
4.0,3.0,3040,36246,1.5,3,870000.0
3.0,2.0,1860,4777,2.0,5,588000.0
4.0,3.25,4100,241322,2.0,3,775000.0
6.0,3.0,4050,36171,2.0,4,670000.0
2.0,2.0,1240,2500,2.0,3,445000.0
4.0,3.0,2200,10800,1.0,3,300000.0
3.0,2.25,1680,9090,1.0,4,480000.0
3.0,1.0,930,5160,1.5,5,300000.0
3.0,1.5,1800,22000,2.0,3,360000.0
6.0,3.5,3000,8401,1.0,3,527000.0
3.0,1.5,1820,12686,1.0,4,875000.0
4.0,2.25,1995,7102,2.0,4,266000.0
4.0,3.25,3990,9786,2.0,3,866000.0
2.0,1.5,800,5192,1.0,5,335950.0
3.0,1.0,960,9563,1.0,5,215000.0
4.0,2.5,2286,8269,2.0,3,481000.0
3.0,1.75,2220,11646,1.0,3,320000.0
3.0,1.75,1940,7500,1.5,4,295000.0
3.0,1.5,1640,7222,2.0,4,295000.0
3.0,1.0,1120,10576,1.0,4,320000.0
4.0,2.0,2600,4800,1.0,3,780000.0
3.0,2.0,1490,4800,2.0,5,437500.0
5.0,1.75,1650,3000,1.5,3,443000.0
4.0,2.5,2400,6137,2.0,3,575000.0
2.0,1.0,1500,6685,1.0,3,245000.0
3.0,2.5,1990,12793,2.0,3,450000.0
2.0,1.5,1130,746,2.0,3,536000.0
3.0,3.25,2030,11070,2.0,4,685000.0
4.0,1.75,1590,7920,2.0,4,373000.0
3.0,1.75,1480,8394,1.0,4,450000.0
4.0,2.5,2690,18653,2.0,3,645000.0
3.0,2.5,3870,46609,2.0,3,1275000.0
3.0,1.0,1390,6000,1.0,3,230000.0
3.0,2.75,1830,1850,2.0,3,593000.0
2.0,2.0,1580,5750,1.0,5,558000.0
3.0,2.25,2590,15229,2.0,3,538250.0
5.0,2.5,2510,8050,1.0,4,475000.0
3.0,1.5,1180,7300,1.0,4,209950.0
3.0,2.25,1450,19206,2.0,3,410000.0
3.0,2.5,3110,6765,2.0,4,1636000.0
5.0,2.5,2860,68519,2.0,5,670000.0
3.0,2.75,2760,8476,1.0,4,821000.0
5.0,2.0,2800,17788,1.0,4,665000.0
3.0,2.5,1450,3748,2.0,3,339000.0
4.0,2.0,2530,5650,1.5,4,631500.0
3.0,2.0,1640,2808,1.0,4,570000.0
3.0,1.75,2220,17568,1.0,4,437000.0
3.0,2.5,2040,10086,2.0,3,542500.0
3.0,1.0,1230,6000,1.0,4,229500.0
2.0,1.0,1060,7700,1.0,3,170500.0
3.0,2.5,1920,9625,2.0,3,391500.0
3.0,2.5,1520,4170,2.0,3,296475.0
4.0,3.25,3770,4103,2.0,5,1450000.0
3.0,2.5,3540,38322,2.0,3,888550.0
4.0,3.0,5430,108900,2.0,4,1360000.0
3.0,2.0,2250,7904,1.5,3,328000.0
4.0,2.5,2090,5195,2.0,3,300000.0
3.0,2.5,1720,3012,2.0,3,500000.0
3.0,2.5,1910,2091,2.0,3,494815.0
3.0,2.5,1601,2491,3.0,3,378000.0
2.0,2.25,1060,1209,2.0,3,505000.0
4.0,2.75,2330,3920,2.0,3,680000.0
3.0,2.5,2370,4200,2.0,3,351999.0
3.0,2.5,1420,1237,3.0,3,510000.0
4.0,2.25,2360,4000,2.0,3,1300000.0
2.0,1.5,1260,1575,2.0,3,374000.0
3.0,2.5,3030,9053,2.0,3,509900.0
3.0,1.75,1140,1201,2.0,3,230000.0
5.0,2.5,2820,9375,1.0,4,527700.0
2.0,2.0,1270,1372,3.0,3,438000.0
3.0,2.5,3180,12600,2.0,4,900000.0
3.0,2.25,2790,13791,1.0,3,1131000.0
4.0,2.25,2570,9503,2.0,3,439000.0
2.0,1.0,1080,2674,1.0,4,315000.0
4.0,4.0,3010,7221,2.0,3,765000.0
3.0,2.25,2120,14915,1.0,3,332000.0
3.0,2.25,1900,46609,1.5,4,600000.0
3.0,2.5,2860,43821,2.0,4,378500.0
3.0,1.0,910,10575,1.0,4,190000.0
4.0,2.5,2850,37522,2.0,3,645000.0
2.0,2.5,2560,2500,2.0,5,780000.0
3.0,1.75,1570,16817,2.0,3,370000.0
4.0,3.5,3110,108464,2.0,4,875000.0
4.0,3.75,4740,126759,2.0,4,1049000.0
3.0,1.0,1340,13750,1.0,4,479000.0
4.0,2.25,2600,6390,1.0,3,245000.0
3.0,1.75,1070,8030,1.0,3,542000.0
3.0,2.25,1820,9670,2.0,3,557500.0
2.0,1.0,1060,3040,1.0,3,480000.0
3.0,2.25,2220,4060,1.0,3,330000.0
3.0,1.0,1350,8700,1.5,3,160000.0
5.0,2.75,2510,9180,1.0,4,695500.0
5.0,2.5,2340,13713,1.0,2,235500.0
3.0,1.0,1060,7920,1.0,4,326500.0
4.0,2.5,2200,8065,2.0,3,300000.0
3.0,1.0,1400,8100,1.5,3,267000.0
3.0,1.5,1520,7123,1.0,4,292600.0
5.0,3.0,1810,3000,2.0,3,362000.0
2.0,2.0,2360,11340,1.5,3,1087500.0
2.0,1.75,1210,1032,2.0,3,357562.0
3.0,2.5,3420,25150,1.0,4,789900.0
3.0,2.5,1810,4592,2.0,3,513000.0
3.0,2.25,2760,10160,1.0,3,336000.0
4.0,2.25,1950,9800,1.0,3,560000.0
3.0,2.5,3830,48743,2.0,3,1150000.0
4.0,2.25,2060,7283,1.0,3,410000.0
3.0,1.0,1650,6400,1.0,4,371500.0
4.0,1.75,2100,11942,1.0,3,368000.0
4.0,3.0,3720,57499,1.0,3,650000.0
4.0,2.5,1920,8562,2.0,4,308950.0
3.0,2.0,1860,217800,2.0,3,440000.0
2.0,2.5,2290,3507,2.0,3,630000.0
3.0,1.75,1200,9085,1.0,4,228950.0
4.0,3.5,5270,53428,2.0,3,782000.0
3.0,2.5,1600,2788,2.0,4,245000.0
4.0,2.5,2560,4020,2.0,3,410000.0
2.0,1.0,880,4000,1.0,3,427550.0
2.0,1.0,1020,7920,1.0,3,235000.0
3.0,2.0,960,9380,1.0,3,210000.0
4.0,2.25,1900,7200,1.0,3,485000.0
3.0,2.0,1320,6000,1.5,4,410000.0
4.0,2.75,2230,9640,1.0,3,435000.0
3.0,1.0,1150,7314,1.0,3,300000.0
4.0,3.5,3440,6000,2.0,4,455000.0
3.0,1.0,1070,8179,1.0,3,210000.0
4.0,2.75,2250,3433,1.5,3,1050000.0
4.0,2.5,1910,10300,1.0,3,458400.0
3.0,1.75,1180,16552,1.0,4,390000.0
3.0,1.0,1400,7360,1.0,4,148226.0
4.0,3.0,3580,9316,2.5,3,711600.0
3.0,2.75,3176,13391,2.0,4,819000.0
2.0,2.0,1170,1890,1.5,4,613000.0
2.0,2.0,1570,4665,1.0,3,592350.0
3.0,1.5,1460,15000,1.0,3,232000.0
3.0,1.75,1140,10400,1.0,4,250000.0
1.0,2.0,1150,9812,1.0,4,115000.0
4.0,2.5,3180,31931,1.0,4,1115000.0
4.0,2.5,2630,6185,2.0,3,585000.0
3.0,2.25,1940,5980,1.0,3,580000.0
1.0,1.0,850,8050,1.0,2,165000.0
3.0,2.0,1550,6039,1.0,5,430000.0
3.0,2.25,2090,15000,1.0,3,383000.0
4.0,3.5,3960,6654,2.0,3,1195000.0
3.0,1.0,1320,5000,1.5,3,201500.0
4.0,2.5,3220,35400,2.0,3,690000.0
2.0,1.0,800,7260,1.0,3,325000.0
3.0,1.75,1660,9673,1.0,3,375000.0
4.0,2.5,2250,11370,2.0,3,600000.0
3.0,2.25,2120,13090,1.0,3,340000.0
4.0,2.75,2310,4020,3.0,5,890000.0
4.0,1.75,1920,7700,2.0,4,415000.0
3.0,1.75,1550,9720,1.0,3,255000.0
2.0,2.5,1785,779,2.0,3,530000.0
3.0,1.5,1830,9848,1.0,5,468000.0
5.0,2.75,3500,5040,2.0,3,970000.0
3.0,2.0,2560,14680,1.0,3,599000.0
4.0,1.75,1360,4840,1.5,4,399500.0
4.0,5.25,6500,14986,2.0,3,2458000.0
4.0,3.5,3150,5500,2.0,3,1205000.0
2.0,1.0,810,4080,1.0,4,325000.0
5.0,4.0,7320,217800,2.0,3,1135250.0
4.0,1.75,2790,17476,1.0,3,568000.0
2.0,1.5,1920,3408,1.0,4,517000.0
4.0,2.75,2530,14178,2.0,3,469950.0
3.0,2.5,3490,8343,2.0,4,1675000.0
6.0,2.75,4710,11000,2.0,3,2180000.0
3.0,1.75,2050,16313,1.0,2,623000.0
4.0,2.25,2410,8400,2.0,5,720000.0
3.0,1.0,1180,8240,1.0,4,205000.0
2.0,1.0,630,4200,1.0,3,148000.0
3.0,2.5,3480,7800,1.0,4,950000.0
3.0,1.5,1010,7683,1.5,5,405000.0
3.0,2.25,1910,3481,2.0,3,293000.0
3.0,3.5,2490,3582,2.0,3,550000.0
4.0,2.5,2150,3143,2.0,3,435000.0
4.0,2.75,3000,5470,2.0,3,355000.0
3.0,2.75,2830,3496,2.0,3,673000.0
4.0,2.5,2680,5539,2.0,3,449990.0
2.0,1.5,1090,2686,2.0,3,249000.0
4.0,2.5,1984,32400,1.0,3,380000.0
4.0,2.75,3090,5859,2.0,3,760005.0
4.0,2.5,2610,5140,2.0,3,674600.0
4.0,3.5,3370,3634,2.0,3,812000.0
4.0,2.5,2250,3916,2.0,3,333490.0
3.0,3.25,1450,1387,2.0,3,320000.0
4.0,2.5,3130,10849,2.0,3,999000.0
2.0,2.75,2700,8572,1.0,3,810000.0
5.0,2.75,1970,5400,1.0,3,399950.0
3.0,2.0,1970,4166,2.0,5,550000.0
3.0,1.5,1950,15954,1.0,4,290000.0
3.0,1.5,1940,9887,1.0,4,232500.0
4.0,3.5,3550,11000,1.0,3,1355000.0
3.0,2.5,2500,7394,2.0,3,565000.0
4.0,2.75,2910,18700,1.0,3,749950.0
4.0,2.5,3350,35298,2.0,4,720500.0
3.0,1.75,2140,40098,1.0,5,507000.0
5.0,4.5,4030,13474,2.0,3,989000.0
4.0,2.5,1980,6660,2.0,4,463000.0
3.0,1.5,1460,9908,1.0,3,310000.0
4.0,1.75,1880,8800,1.0,3,284000.0
3.0,1.75,2320,10900,2.0,3,737500.0
3.0,3.25,2220,8227,1.5,5,569000.0
3.0,1.0,1410,7200,2.0,4,700000.0
3.0,1.0,1240,3500,1.0,4,660000.0
4.0,2.0,2030,8426,2.0,3,275000.0
6.0,3.75,4000,6015,2.0,3,570000.0
3.0,0.75,490,38500,1.5,4,150000.0
3.0,2.5,1590,3411,2.0,3,356000.0
3.0,2.5,2630,5827,2.0,3,610000.0
2.0,1.75,1350,4614,1.0,3,498800.0
3.0,1.0,990,4440,1.0,3,226550.0
4.0,2.75,3710,7984,2.0,3,692500.0
3.0,1.0,990,8062,1.0,4,250000.0
4.0,2.5,2510,4543,2.0,3,660000.0
2.0,1.0,800,6500,1.0,4,295000.0
4.0,1.0,1600,10183,1.0,4,154950.0
5.0,3.25,3320,11340,2.0,4,409124.0
5.0,1.5,1730,9230,1.0,3,287000.0
4.0,1.75,2000,3988,1.0,4,810000.0
4.0,2.75,2910,6308,1.0,3,525000.0
4.0,1.75,1710,10440,1.0,4,525000.0
3.0,1.0,1200,7800,1.0,4,275000.0
3.0,2.5,2600,5100,2.0,3,583000.0
2.0,1.75,1460,7926,1.0,4,237950.0
4.0,3.75,4260,9800,2.0,3,1065000.0
4.0,2.75,2100,4480,1.5,4,679000.0
6.0,4.5,4230,6420,2.0,4,1465000.0
3.0,1.75,1660,6250,1.0,3,410000.0
3.0,1.0,1450,7200,1.0,3,306000.0
4.0,1.5,1860,5040,1.5,5,215000.0
4.0,2.5,2720,10006,2.0,3,594950.0
4.0,2.5,2920,5500,1.0,3,1250000.0
3.0,1.5,1800,12196,1.0,4,305000.0
2.0,1.0,1320,8830,1.0,3,425000.0
3.0,1.75,1770,29004,1.0,3,215000.0
5.0,2.75,2550,7725,1.0,5,480000.0
4.0,1.75,2150,9000,1.0,4,550000.0
4.0,2.5,3020,7465,2.0,3,750000.0
3.0,1.0,960,27442,1.0,4,137124.0
3.0,2.0,2783,11177,2.0,3,840000.0
3.0,2.0,2250,14274,1.0,4,624800.0
3.0,1.75,1710,8767,1.0,4,630000.0
3.0,2.5,2650,9380,1.0,5,590000.0
3.0,3.25,1830,1804,3.0,3,599950.0
3.0,2.5,1460,3044,2.0,3,299880.0
3.0,2.0,1760,6875,1.0,4,400000.0
3.0,2.5,1960,6058,2.0,3,560000.0
4.0,2.25,2010,7688,1.0,3,229000.0
4.0,2.5,3670,9958,2.0,3,525000.0
2.0,2.25,2290,9772,1.0,3,737000.0
3.0,2.0,1780,5720,1.0,5,680000.0
4.0,2.5,3080,35430,2.0,3,635000.0
4.0,2.5,3360,15091,2.0,3,740000.0
3.0,1.0,1370,6780,2.0,3,335500.0
4.0,2.5,1660,8063,1.0,4,270000.0
4.0,3.5,4440,10660,2.0,3,1037000.0
5.0,2.5,2850,209523,1.0,4,450000.0
3.0,2.5,1530,2913,2.0,4,379000.0
4.0,2.5,2100,8400,1.0,4,468000.0
1.0,1.0,730,1942,1.0,3,321500.0
3.0,2.25,1920,8223,2.0,4,443000.0
3.0,1.0,1600,7324,1.0,4,340000.0
4.0,2.25,2380,17199,2.0,3,470000.0
3.0,2.5,2760,17377,2.0,3,545000.0
4.0,1.5,1840,11367,1.5,4,415000.0
7.0,2.5,2580,5750,1.0,4,599000.0
4.0,1.75,2100,4750,1.0,3,759000.0
4.0,1.75,1820,5015,1.0,4,300000.0
5.0,5.25,4830,18707,2.0,5,1681000.0
3.0,1.5,1550,4980,1.0,3,359000.0
4.0,1.0,1440,3600,1.5,4,550000.0
2.0,1.0,930,6380,1.0,4,395000.0
4.0,2.5,3560,12047,2.0,3,486000.0
2.0,1.0,840,11600,1.0,3,187000.0
4.0,3.25,4280,47179,2.0,3,734950.0
3.0,1.5,1500,10018,1.0,4,284000.0
4.0,3.5,3650,38546,2.0,3,696000.0
2.0,1.0,780,3910,1.0,3,380000.0
4.0,1.0,1600,5500,1.5,4,625000.0
4.0,1.75,1120,8250,1.0,4,252000.0
2.0,1.0,1010,9219,1.0,4,560000.0
4.0,2.75,1970,37026,1.0,4,395000.0
4.0,2.5,2230,4372,2.0,5,900000.0
5.0,3.0,4290,20445,2.0,4,2680000.0
3.0,1.75,3160,76230,1.0,4,625000.0
3.0,1.75,1850,5100,1.0,3,580000.0
3.0,2.25,1980,8755,1.0,4,309000.0
4.0,3.5,3360,9767,2.0,3,412000.0
3.0,2.0,2660,192099,1.0,4,495000.0
3.0,1.0,1200,7280,1.0,4,215000.0
2.0,2.5,2150,5760,1.0,3,741500.0
3.0,2.75,2820,5348,2.0,3,749000.0
4.0,2.75,3510,9400,2.0,3,659950.0
3.0,2.5,1790,3078,2.0,3,530000.0
4.0,2.75,2700,6000,2.0,4,749000.0
5.0,4.75,5780,17004,2.0,3,2321000.0
4.0,3.25,3730,4560,2.0,3,595000.0
4.0,2.5,2540,5001,2.0,3,487000.0
4.0,2.25,3300,8365,3.0,3,760000.0
5.0,3.5,5430,10327,2.0,3,1240000.0
4.0,2.5,2550,5200,2.0,3,435000.0
3.0,2.25,1390,1484,3.0,3,374950.0
3.0,1.5,1270,1413,3.0,3,440000.0
4.0,2.5,2380,5000,2.0,3,360000.0
4.0,2.5,3360,22111,2.0,3,879000.0
5.0,4.25,6070,171626,2.0,3,1550000.0
2.0,1.0,1240,57000,1.0,3,505000.0
2.0,2.0,2930,14057,1.0,4,545000.0
2.0,2.5,2410,102366,1.0,4,600000.0
6.0,2.75,2980,5000,1.5,3,775000.0
2.0,1.75,1950,2719,1.0,5,725000.0
4.0,2.75,2600,36583,1.0,5,610000.0
4.0,1.0,1170,8147,1.5,3,350000.0
3.0,1.0,1470,6500,1.0,4,410000.0
4.0,2.0,1840,5419,1.0,4,639000.0
4.0,2.0,1560,7500,1.0,4,439000.0
4.0,1.75,1520,7700,1.0,4,499950.0
3.0,2.75,2220,4000,2.0,3,800000.0
4.0,2.5,2800,9538,2.0,3,350000.0
2.0,1.0,670,6300,1.0,5,279000.0
3.0,2.25,1720,7885,2.0,3,290256.0
3.0,2.5,2110,4038,2.0,4,355000.0
3.0,1.75,1580,9187,1.0,3,263000.0
6.0,2.5,2640,3680,2.0,5,880000.0
4.0,2.5,2700,6515,2.0,3,426500.0
3.0,2.5,2820,8159,2.0,3,735000.0
4.0,2.5,3340,8930,2.0,3,720000.0
3.0,2.5,1530,6000,2.0,4,265000.0
4.0,3.5,3840,85728,2.0,3,840000.0
3.0,2.0,2320,10960,1.0,3,657500.0
5.0,2.0,2310,13430,1.5,4,850000.0
3.0,2.5,1770,1235,3.0,3,436110.0
2.0,3.0,3160,66646,2.0,3,589900.0
3.0,1.5,1620,6630,1.0,3,620000.0
4.0,2.0,1510,4235,1.0,3,254000.0
3.0,1.75,960,8106,1.0,3,375000.0
4.0,2.25,1740,8449,1.0,4,455000.0
4.0,2.0,1470,8395,1.0,4,445000.0
4.0,2.5,2460,4200,2.0,3,568500.0
3.0,1.75,1170,8182,1.0,3,352500.0
2.0,1.75,1210,7507,1.0,3,342500.0
3.0,2.5,1870,7942,2.0,3,299950.0
3.0,2.5,1950,5689,2.0,3,425000.0
4.0,2.5,2570,5250,2.0,3,561000.0
3.0,2.0,1460,10311,1.0,4,455500.0
3.0,2.5,2970,23100,1.0,3,400000.0
4.0,2.5,2040,21781,2.0,3,443500.0
5.0,3.25,3240,6551,1.5,4,1234582.0
4.0,2.75,3150,67518,1.0,4,370000.0
3.0,2.25,1820,8008,1.0,3,475000.0
4.0,2.5,2130,35752,1.0,3,580000.0
3.0,1.5,1430,8000,1.0,4,518000.0
3.0,2.5,2030,6970,2.0,4,525000.0
4.0,2.75,2000,5827,2.0,3,236000.0
4.0,2.25,1940,6206,2.0,3,278500.0
2.0,1.75,880,6780,1.0,4,205425.0
3.0,1.0,950,9400,1.0,4,248000.0
3.0,2.25,1670,1596,2.0,3,505000.0
3.0,2.5,2670,10496,2.0,3,657500.0
3.0,2.5,2700,1438,2.0,3,670000.0
1.0,1.0,590,833,1.0,4,202000.0
4.0,2.25,2160,8119,1.0,3,440000.0
4.0,2.5,2700,8810,2.0,3,690000.0
6.0,2.25,3206,5793,2.0,3,375000.0
3.0,1.75,1560,9788,1.0,3,291000.0
3.0,1.75,1400,6956,1.0,4,230000.0
4.0,3.25,3090,6744,2.0,3,850000.0
4.0,2.0,2630,16475,2.0,4,84350.0
3.0,2.5,2190,11394,1.0,3,12899000.0
4.0,1.0,2100,9200,1.0,3,2110000.0
4.0,1.5,1120,5427,1.0,3,2199900.0
4.0,2.75,3260,19542,1.0,4,188000.0
3.0,2.0,1180,7793,1.0,4,26590000.0
2.0,1.0,780,16344,1.0,1,7800.0
4.0,2.5,2200,9397,2.0,3,237227.85714299997
3.0,1.0,1340,306848,1.0,3,117833.33333299999
3.0,1.75,1490,10125,1.0,4,0.0
4.0,2.5,2800,5900,1.0,3,744312.5
4.0,2.75,2600,5390,1.0,4,0.0
6.0,2.75,3200,9200,1.0,4,0.0
5.0,3.5,3480,36615,2.0,4,0.0
3.0,3.5,3020,4082,2.0,3,439333.333333
3.0,2.25,1970,11088,1.0,4,280000.0
5.0,1.5,1500,7112,1.0,5,0.0
4.0,4.0,3680,18804,2.0,3,0.0
3.0,2.0,1570,7200,1.0,4,176225.0
3.0,2.5,2280,2289,2.0,3,500324.0
3.0,2.5,1600,3573,2.0,3,444845.0
3.0,3.0,1680,1570,3.0,3,330000.0
3.0,1.75,1890,13860,1.0,5,292285.714286
2.0,1.0,520,22334,1.0,2,160000.0
3.0,2.25,1780,191228,2.0,3,274333.333333
4.0,3.0,2920,33976,1.0,5,537500.0
3.0,2.25,2430,73151,1.0,3,232333.333333
3.0,2.75,3010,1842,2.0,3,237333.333333
3.0,1.0,1620,30736,1.5,4,346750.0
2.0,2.5,2200,188200,1.0,3,0.0
3.0,2.25,2950,78843,1.5,3,1020000.0
4.0,2.25,2170,10500,1.0,4,0.0
3.0,1.5,1770,17208,1.0,3,254000.0
3.0,1.0,1830,8209,1.0,3,238750.0
4.0,2.5,2380,7066,2.0,4,268971.875
4.0,2.5,2550,10000,1.0,3,642000.0
3.0,2.5,3720,11610,2.0,3,571986.111111
5.0,4.5,4630,6324,2.0,3,0.0
5.0,4.0,4430,9000,2.0,3,0.0
3.0,2.5,1490,1709,3.0,3,554250.0
4.0,4.5,5030,11023,2.0,3,0.0
4.0,1.5,2180,22870,1.0,4,0.0
4.0,1.5,1590,131551,1.0,4,107500.0
3.0,2.0,1510,7066,1.0,3,300000.0
4.0,3.5,4210,10308,2.0,3,0.0
3.0,2.0,1640,9972,1.0,4,540833.333333
4.0,2.5,1840,1562,2.0,3,274750.0
3.0,1.0,1040,5000,1.0,3,148612.5
3.0,1.0,1250,4800,1.0,4,326428.571429
5.0,3.25,3690,12353,2.0,5,0.0
4.0,1.0,1530,7200,1.5,3,135333.333333
4.0,2.5,2110,3750,2.0,3,577437.5
3.0,1.75,2150,4333,1.0,3,440825.0
5.0,3.75,5340,10655,2.5,4,195000.0
4.0,1.75,2420,7672,1.0,3,257500.0
4.0,3.25,5010,34460,2.0,3,692000.0
2.0,1.0,910,9612,1.0,4,176400.0
3.0,1.5,2200,5000,1.5,3,193000.0
4.0,2.5,3430,64441,2.0,3,646212.5
4.0,2.5,1860,6687,1.0,4,268971.875
4.0,3.75,3300,4545,1.5,3,0.0
3.0,1.75,1280,10716,1.0,4,317061.875
3.0,2.0,1490,7770,1.0,4,83300.0
5.0,2.25,2880,11965,2.0,4,0.0
4.0,1.0,1310,5200,1.5,3,266066.666667
4.0,2.5,1980,7403,2.0,3,342246.428571
5.0,2.25,2000,7900,1.0,4,0.0
3.0,3.0,1860,7440,1.0,5,0.0
4.0,3.0,1990,6180,2.0,3,0.0
4.0,2.25,1720,8300,1.0,4,240015.333333
3.0,2.0,1370,78408,1.0,5,83300.0
4.0,3.0,4060,35621,1.0,3,316850.0
4.0,2.5,1960,9898,2.0,3,259585.571429
4.0,2.5,1720,9600,1.0,3,328211.90476199996
4.0,2.5,2740,12899,2.0,4,673476.818182
4.0,1.0,1360,13372,1.0,3,0.0
3.0,2.5,1870,5449,2.0,3,425000.0
2.0,1.0,720,4222,1.0,4,127160.0
3.0,2.25,2180,7741,2.0,3,341750.0
3.0,1.5,1430,8960,1.0,4,178650.0
2.0,1.0,780,6685,1.0,4,87500.0
3.0,1.0,1180,5002,1.5,3,282508.888889
3.0,2.0,1300,3731,1.0,3,450385.71428599994
4.0,3.0,4260,18000,2.0,3,435000.0
2.0,1.75,2050,11900,1.0,4,532500.0
3.0,1.75,2930,19876,1.0,3,408900.0
2.0,1.0,1500,4120,1.5,3,156766.666667
5.0,3.5,5960,13703,2.0,3,452500.0
2.0,1.0,810,4800,1.0,3,308830.769231
4.0,2.75,2320,4344,2.0,3,484991.666667
2.0,1.0,1090,5000,1.0,4,287919.782609
2.0,1.0,1000,4776,1.0,4,247875.0
3.0,2.5,2260,19821,2.0,3,309487.5
4.0,1.0,1290,5000,1.5,3,173666.666667
3.0,2.0,2120,7560,1.0,3,237481.25
3.0,2.25,1490,4522,2.0,3,326983.333333
4.0,2.5,2310,5100,2.0,3,790000.0
1.0,1.0,720,6000,1.0,3,0.0
3.0,2.5,1840,3035,1.0,3,678333.333333
5.0,2.75,2910,36250,1.0,3,542804.75
4.0,2.75,3270,12880,2.0,3,723243.75
5.0,2.75,3040,10257,2.0,3,667781.25
3.0,1.0,1200,9936,1.0,4,108333.33333299999
5.0,2.75,2740,5616,1.5,5,0.0
4.0,2.25,2290,5350,2.0,4,535000.0
4.0,2.0,2580,6000,1.0,5,596165.428571
3.0,1.75,1590,27200,1.5,4,269187.5
3.0,1.0,1040,6860,2.0,3,148612.5
3.0,1.0,1300,6710,1.0,4,0.0
5.0,2.5,2090,4698,2.0,3,0.0
5.0,2.75,2670,3800,2.0,3,341166.666667
4.0,1.0,1540,115434,1.5,4,132500.0
4.0,2.75,3370,12447,2.0,3,557125.0
3.0,1.75,1730,11325,1.0,5,228944.444444
3.0,2.5,1640,29970,2.0,3,592105.714286
4.0,2.25,2980,8051,1.5,4,535000.0
3.0,2.0,1330,8100,1.0,4,420642.857143
